groupID,featureID,PAS_ID,gene,feature,APA_direction,exonBaseMean,dispersion,stat,pvalue,padj,log2fold_Experimental_v_Control,countData.Control_S1,countData.Control_S2,countData.Experimental_S4,countData.Experimental_S5,genomicData.seqnames,genomicData.start,genomicData.end,genomicData.width,genomicData.strand
PAPPA,chr9_+_116398478,chr9:+:116398478,PAPPA,chr9_+_116398478,Shortened,101.912846641235,0.228035040092668,1.0128199149746,0.314228221208747,1,0.637079245893309,37,81,106,219,chr9,116398478,116398478,1,+
PAPPA,chr9_+_116400142,chr9:+:116400142,PAPPA,chr9_+_116400142,Lengthened,7.33047811828459,1.11531063220864,0.00700515904290455,0.933297479065347,1,-0.405994285661122,1,12,7,10,chr9,116400142,116400142,1,+
PAPPA,chr9_+_116401854,chr9:+:116401854,PAPPA,chr9_+_116401854,Lengthened,96.2394307068342,0.178350057364406,0.0665781042295777,0.796385813124415,1,-0.0249762239603122,72,79,120,123,chr9,116401854,116401854,1,+
PAPPA,chr9_+_116402320,chr9:+:116402320,PAPPA,chr9_+_116402320,Lengthened,39.779168696504,0.312242227418464,0.770458217666956,0.380075336348076,1,-0.746744966882581,51,31,40,39,chr9,116402320,116402320,1,+
TRIM32,chr9_+_116700749,chr9:+:116700749,TRIM32,chr9_+_116700749,Shortened,149.065027837092,0.254553326156123,0.0811710827327659,0.775716624437131,1,0.224923506147399,126,192,172,91,chr9,116700749,116700749,1,+
TRIM32,chr9_+_116701298,chr9:+:116701298,TRIM32,chr9_+_116701298,Shortened,15.9911468534977,0.5356812089068,0.0039857610233156,0.949660688992881,1,0.016115232845773,11,25,15,12,chr9,116701298,116701298,1,+
TLR4,chr9_+_117715037,chr9:+:117715037,TLR4,chr9_+_117715037,Lengthened,30.6453112455462,0.364098862440865,0.231021142026634,0.630767698662513,1,-0.894114848863847,50,20,21,36,chr9,117715037,117715037,1,+
TLR4,chr9_+_117716352,chr9:+:117716352,TLR4,chr9_+_117716352,Lengthened,90.1396676087463,0.238679577381093,0.681947919389799,0.408916771089992,1,-0.847713402456454,73,125,101,51,chr9,117716352,117716352,1,+
TLR4,chr9_+_117716869,chr9:+:117716869,TLR4,chr9_+_117716869,Lengthened,218.49203252797,0.161283146936622,0.0134863086663728,0.907549063484897,1,-0.0590399661220999,150,219,291,212,chr9,117716869,117716869,1,+
TLR4,chr9_+_117716929,chr9:+:117716929,TLR4,chr9_+_117716929,Lengthened,57.0169095915726,0.263477255764478,0.0525310123726257,0.818716232184424,1,-0.338466343135503,58,50,33,105,chr9,117716929,117716929,1,+
TLR4,chr9_+_117717465,chr9:+:117717465,TLR4,chr9_+_117717465,Lengthened,559.570780353237,0.143089599080602,0.098630589113526,0.753479210663144,1,-0.31005316676606,620,431,485,805,chr9,117717465,117717465,1,+
TLR4,chr9_+_117717699,chr9:+:117717699,TLR4,chr9_+_117717699,Shortened,13.2673800283868,0.693809895050617,3.08178760793595,0.0791734625089354,1,3.18981176896961,3,1,13,46,chr9,117717699,117717699,1,+
TLR4,chr9_+_117720573,chr9:+:117720573,TLR4,chr9_+_117720573,Shortened,51.9001550294811,0.331683248190311,0.578915254024949,0.446737821082114,1,0.450824753460959,14,56,73,68,chr9,117720573,117720573,1,+
MRRF,chr9_+_122323082,chr9:+:122323082,MRRF,chr9_+_122323082,Lengthened,24.6858112313873,0.485354980407397,0.61386796047293,0.433335160558844,1,-0.956959405224572,37,26,15,22,chr9,122323082,122323082,1,+
MRRF,chr9_+_122323461,chr9:+:122323461,MRRF,chr9_+_122323461,Shortened,35.8869683499112,0.296575326998634,0.0572088565758264,0.810963118347217,1,0.132718834368494,30,36,19,71,chr9,122323461,122323461,1,+
PTGS1,chr9_+_122393301,chr9:+:122393301,PTGS1,chr9_+_122393301,Shortened,1965.88547854907,0.0971964625914252,0.0768883626765984,0.781559350003621,1,0.0812056889691952,2072,1795,1435,2971,chr9,122393301,122393301,1,+
PTGS1,chr9_+_122395702,chr9:+:122395702,PTGS1,chr9_+_122395702,Lengthened,623.316663215774,0.105125645893269,0.046892802552648,0.828561034683182,1,-0.0887111126528666,692,604,516,752,chr9,122395702,122395702,1,+
RABGAP1,chr9_+_123104416,chr9:+:123104416,RABGAP1,chr9_+_123104416,Shortened,369.361913019611,0.201423641176212,0.778508791173593,0.377597592764776,1,0.590915385869687,310,186,370,733,chr9,123104416,123104416,1,+
RABGAP1,chr9_+_123104863,chr9:+:123104863,RABGAP1,chr9_+_123104863,Lengthened,82.6343016881263,0.236041643365739,0.200876116779853,0.654014597261438,1,-0.162932304425746,49,99,89,99,chr9,123104863,123104863,1,+
NEK6,chr9_+_124351457,chr9:+:124351457,NEK6,chr9_+_124351457,Shortened,903.721196551053,0.107758777920534,0.802865536865013,0.37023799973435,1,0.327790018386972,1100,610,806,1257,chr9,124351457,124351457,1,+
NEK6,chr9_+_124351898,chr9:+:124351898,NEK6,chr9_+_124351898,Lengthened,21.0401658110973,0.464458220815199,1.55143405859705,0.212923859811498,1,-1.41279162879273,37,25,5,19,chr9,124351898,124351898,1,+
NEK6,chr9_+_124352083,chr9:+:124352083,NEK6,chr9_+_124352083,Shortened,14.9947159754584,0.557007975293053,0.0742661188931066,0.785223670223021,1,0.731531737538714,11,13,19,18,chr9,124352083,124352083,1,+
NEK6,chr9_+_124352412,chr9:+:124352412,NEK6,chr9_+_124352412,Lengthened,118.345100411098,0.163130396725363,0.672755840847088,0.412092442363347,1,-0.344397878575005,175,101,103,96,chr9,124352412,124352412,1,+
ARPC5L,chr9_+_124876938,chr9:+:124876938,ARPC5L,chr9_+_124876938,Shortened,141.498386774435,0.146056060352294,0.0111840030273953,0.915777180182633,1,0.107424180646341,149,96,159,178,chr9,124876938,124876938,1,+
ARPC5L,chr9_+_124877414,chr9:+:124877414,ARPC5L,chr9_+_124877414,Shortened,763.426471523863,0.0990477532774185,0.0145448343799757,0.904006310987684,1,0.00125729425473153,767,605,752,1044,chr9,124877414,124877414,1,+
ARPC5L,chr9_+_124877732,chr9:+:124877732,ARPC5L,chr9_+_124877732,Shortened,481.387099293239,0.108819004402947,0.0220307405572413,0.882005351251806,1,0.109748359204339,395,431,501,666,chr9,124877732,124877732,1,+
GAPVD1,chr9_+_125363328,chr9:+:125363328,GAPVD1,chr9_+_125363328,Shortened,63.3461467960949,0.207977884651101,0.850635301612499,0.356372676148551,1,0.506374641331856,50,38,47,146,chr9,125363328,125363328,1,+
GAPVD1,chr9_+_125365003,chr9:+:125365003,GAPVD1,chr9_+_125365003,Lengthened,176.688929871152,0.139548831856344,0.286201252710711,0.592665204477322,1,-0.327696307142141,181,159,122,288,chr9,125365003,125365003,1,+
PBX3,chr9_+_125966116,chr9:+:125966116,PBX3,chr9_+_125966116,Lengthened,96.5959075026035,0.167735566333815,1.61505848302033,0.203782190544523,1,-0.784682952757486,116,125,45,112,chr9,125966116,125966116,1,+
PBX3,chr9_+_125967087,chr9:+:125967087,PBX3,chr9_+_125967087,Shortened,205.141521620702,0.122545595671228,0.236344332266981,0.626858988713923,1,0.355729926251063,169,191,166,344,chr9,125967087,125967087,1,+
PBX3,chr9_+_125967374,chr9:+:125967374,PBX3,chr9_+_125967374,Shortened,308.473925082737,0.113039142725565,0.177708291828083,0.673350140564979,1,0.245893659914001,241,321,251,484,chr9,125967374,125967374,1,+
ZBTB43,chr9_+_126837102,chr9:+:126837102,ZBTB43,chr9_+_126837102,Lengthened,65.2175315724502,0.277913314268082,0.137050471747031,0.711231029606688,1,-0.0432205051402264,80,13,64,126,chr9,126837102,126837102,1,+
ZBTB43,chr9_+_126838206,chr9:+:126838206,ZBTB43,chr9_+_126838206,Shortened,58.9043973001522,0.238986442959669,0.000582505558554658,0.98074480429913,1,0.0377677102742791,54,26,63,110,chr9,126838206,126838206,1,+
SLC2A8,chr9_+_127407661,chr9:+:127407661,SLC2A8,chr9_+_127407661,Lengthened,86.5375238237573,0.670087384272614,0.296788417883349,0.58590283469945,1,-0.182964843397481,61,80,60,175,chr9,127407661,127407661,1,+
STXBP1,chr9_+_127692545,chr9:+:127692545,STXBP1,chr9_+_127692545,Lengthened,45.3022659943409,0.365318303264824,0.106401810241039,0.744278410274072,1,-0.354194758517202,88,17,24,63,chr9,127692545,127692545,1,+
STXBP1,chr9_+_127692709,chr9:+:127692709,STXBP1,chr9_+_127692709,Shortened,283.766992106603,0.20030618667082,1.06474385661393,0.30213570953443,1,0.551885041013232,239,234,277,441,chr9,127692709,127692709,1,+
SLC25A25,chr9_+_128109244,chr9:+:128109244,SLC25A25,chr9_+_128109244,Lengthened,161.462736879869,0.682535640593083,0.00173540560609808,0.966771176783832,1,-0.481763900392723,217,134,161,135,chr9,128109244,128109244,1,+
LURAP1L,chr9_+_12822129,chr9:+:12822129,LURAP1L,chr9_+_12822129,Lengthened,45.1903255800955,0.747398445717737,0.0397919719165145,0.841887871835683,1,-0.241129857800451,10,86,20,74,chr9,12822129,12822129,1,+
SLC27A4,chr9_+_128361222,chr9:+:128361222,SLC27A4,chr9_+_128361222,Lengthened,146.797323597673,0.17016119187289,0.00236519710206551,0.96121153807475,1,-0.00247253712403062,216,104,128,151,chr9,128361222,128361222,1,+
GLE1,chr9_+_128542283,chr9:+:128542283,GLE1,chr9_+_128542283,Shortened,309.45079220098,0.351049623783227,1.32196132203615,0.25024035785796,1,0.178090248319982,312,342,280,319,chr9,128542283,128542283,1,+
SET,chr9_+_128695142,chr9:+:128695142,SET,chr9_+_128695142,Shortened,3499.1140560759,0.091786408845793,4.24623809180957e-06,0.998355848151407,1,0.111303785059954,3107,3359,3081,5041,chr9,128695142,128695142,1,+
SET,chr9_+_128695330,chr9:+:128695330,SET,chr9_+_128695330,Lengthened,77.1280640629412,0.192501839153507,1.46095595967603,0.226778078816427,1,-0.969603946767639,98,98,53,59,chr9,128695330,128695330,1,+
SET,chr9_+_128695530,chr9:+:128695530,SET,chr9_+_128695530,Lengthened,1364.81431586001,0.0950667573695018,0.0920303002846339,0.761611744401667,1,-0.0303060978798726,1467,1196,1057,2005,chr9,128695530,128695530,1,+
SET,chr9_+_128696388,chr9:+:128696388,SET,chr9_+_128696388,Shortened,1294.62248802971,0.0917649025176939,0.22354883032331,0.636349090461946,1,0.352475798103455,1143,1050,1148,2141,chr9,128696388,128696388,1,+
PKN3,chr9_+_128720916,chr9:+:128720916,PKN3,chr9_+_128720916,Shortened,150.798004339981,0.926423442099311,0.125614724767829,0.723022892025789,1,0.330261675618903,111,118,97,341,chr9,128720916,128720916,1,+
LRRC8A,chr9_+_128917098,chr9:+:128917098,LRRC8A,chr9_+_128917098,Shortened,282.407511100427,0.138522186101841,0.210501538755608,0.646374586818057,1,0.152071441353518,183,317,250,430,chr9,128917098,128917098,1,+
LRRC8A,chr9_+_128918036,chr9:+:128918036,LRRC8A,chr9_+_128918036,Lengthened,1701.07771097807,0.116724522439556,0.248973318216983,0.617798925139728,1,-0.125570446570848,1657,1693,1671,1904,chr9,128918036,128918036,1,+
LOC124900275,chr9_+_129504257,chr9:+:129504257,LOC124900275,chr9_+_129504257,Lengthened,14.1672503105113,0.634524702687982,0.0262550072693557,0.871279103542048,1,-0.245278580892532,10,23,12,11,chr9,129504257,129504257,1,+
LOC124900275,chr9_+_129504429,chr9:+:129504429,LOC124900275,chr9_+_129504429,Shortened,31.1652429358401,0.42741331529843,0.0135682783178908,0.907269795734514,1,0.145914355058998,48,19,15,52,chr9,129504429,129504429,1,+
LOC124900275,chr9_+_129512678,chr9:+:129512678,LOC124900275,chr9_+_129512678,Lengthened,19.3127630920863,0.478565974367426,0.0742803798669058,0.785203555465343,1,-0.455252497123741,37,12,12,18,chr9,129512678,129512678,1,+
TOR1B,chr9_+_129811281,chr9:+:129811281,TOR1B,chr9_+_129811281,Shortened,420.048505311975,0.198373832090327,2.93878468099274,0.0864757744894548,1,0.0875121524663154,401,496,385,410,chr9,129811281,129811281,1,+
GPR107,chr9_+_130138010,chr9:+:130138010,GPR107,chr9_+_130138010,Shortened,214.588054428544,0.120741044639192,0.526539784707936,0.468065249722891,1,0.128580965298436,164,183,217,336,chr9,130138010,130138010,1,+
GPR107,chr9_+_130140162,chr9:+:130140162,GPR107,chr9_+_130140162,Lengthened,532.894088631124,0.122327105311189,0.996047144742306,0.318268877262534,1,-0.492360383846631,506,573,484,612,chr9,130140162,130140162,1,+
NCS1,chr9_+_130233580,chr9:+:130233580,NCS1,chr9_+_130233580,Shortened,132.023628531433,0.173202326091872,1.14062874564917,0.285519509605782,1,0.810349775720423,98,109,93,277,chr9,130233580,130233580,1,+
NCS1,chr9_+_130233810,chr9:+:130233810,NCS1,chr9_+_130233810,Lengthened,19.9688239627539,0.461908677646625,0.284100137620385,0.594026347936599,1,-0.747990534995792,35,17,10,20,chr9,130233810,130233810,1,+
NCS1,chr9_+_130236624,chr9:+:130236624,NCS1,chr9_+_130236624,Shortened,173.452384791521,0.129734519189623,0.549609808182325,0.458477170124679,1,0.421071335790606,154,162,155,253,chr9,130236624,130236624,1,+
NCS1,chr9_+_130237291,chr9:+:130237291,NCS1,chr9_+_130237291,Lengthened,176.561737407443,0.142797715065235,1.91893300611208,0.165974332817941,1,-0.736484582182038,184,266,99,163,chr9,130237291,130237291,1,+
NUP214,chr9_+_131233701,chr9:+:131233701,NUP214,chr9_+_131233701,Shortened,134.692759488919,0.253586749636768,0.0877588814627188,0.767045844669757,1,0.0304274225856664,149,150,138,95,chr9,131233701,131233701,1,+
NUP214,chr9_+_131234666,chr9:+:131234666,NUP214,chr9_+_131234666,Lengthened,27.3059266541254,0.461950212852843,0.0557210132173793,0.813391553127253,1,-0.0581815988533121,12,49,20,29,chr9,131234666,131234666,1,+
PRRC2B,chr9_+_131498158,chr9:+:131498158,PRRC2B,chr9_+_131498158,Lengthened,107.392032095256,0.163654621472893,0.2242398817056,0.63582815857505,1,-0.202057360876662,144,97,103,85,chr9,131498158,131498158,1,+
PRRC2B,chr9_+_131498303,chr9:+:131498303,PRRC2B,chr9_+_131498303,Lengthened,28.2835201933394,0.398557009777564,0.274679182093649,0.600210068701479,1,-0.622855317127334,25,45,15,30,chr9,131498303,131498303,1,+
PRRC2B,chr9_+_131500192,chr9:+:131500192,PRRC2B,chr9_+_131500192,Shortened,759.569610838187,0.108711687625712,0.0983604939078333,0.753806047297058,1,0.14315549960914,930,605,736,827,chr9,131500192,131500192,1,+
POMT1,chr9_+_131523339,chr9:+:131523339,POMT1,chr9_+_131523339,Lengthened,23.1498135980743,0.392071609310354,0.0651799480569082,0.798488589585026,1,-0.259130723126855,21,28,16,31,chr9,131523339,131523339,1,+
POMT1,chr9_+_131523799,chr9:+:131523799,POMT1,chr9_+_131523799,Shortened,212.100409848529,0.138770233728383,0.163277221836182,0.686157007557106,1,0.0853777722576607,198,204,192,284,chr9,131523799,131523799,1,+
GTF3C4,chr9_+_132689434,chr9:+:132689434,GTF3C4,chr9_+_132689434,Shortened,30.1681423183525,0.633911498573897,0.376248684774069,0.539617746154924,1,1.41505694046073,9,29,7,97,chr9,132689434,132689434,1,+
GTF3C4,chr9_+_132690440,chr9:+:132690440,GTF3C4,chr9_+_132690440,Lengthened,123.46520709073,0.202680328305957,0.537663792769706,0.463402542335442,1,-0.586956350872666,225,95,53,140,chr9,132690440,132690440,1,+
GTF3C4,chr9_+_132694037,chr9:+:132694037,GTF3C4,chr9_+_132694037,Lengthened,28.6430641506658,0.90349045387945,0.457467315964706,0.498810011155994,1,-0.424076899183382,18,51,36,1,chr9,132694037,132694037,1,+
GTF3C4,chr9_+_132694952,chr9:+:132694952,GTF3C4,chr9_+_132694952,Shortened,165.396119641847,0.131805701491024,0.671939675248098,0.412376164317331,1,0.281807864231967,192,141,137,216,chr9,132694952,132694952,1,+
RPL7A,chr9_+_133351425,chr9:+:133351425,RPL7A,chr9_+_133351425,Shortened,18969.7950716351,0.334213203276314,0.62482998459538,0.429258075813419,1,0.177482557885254,19446,17912,17712,22718,chr9,133351425,133351425,1,+
BRD3OS,chr9_+_134028097,chr9:+:134028097,BRD3OS,chr9_+_134028097,Shortened,182.742648050798,0.137827463275322,0.0969585621656393,0.755510465308884,1,0.265529597419096,208,90,212,248,chr9,134028097,134028097,1,+
WDR5,chr9_+_134158298,chr9:+:134158298,WDR5,chr9_+_134158298,Shortened,152.463159971003,0.144522510916251,0.813880984458308,0.366975318472864,1,0.425348665926161,139,64,227,194,chr9,134158298,134158298,1,+
WDR5,chr9_+_134158683,chr9:+:134158683,WDR5,chr9_+_134158683,Lengthened,112.207569394036,0.188537009485012,0.329110926994204,0.566183076020211,1,-0.321740965212952,115,87,106,160,chr9,134158683,134158683,1,+
WDR5,chr9_+_134159966,chr9:+:134159966,WDR5,chr9_+_134159966,Lengthened,89.868913094521,0.186510167549887,0.0704952414181435,0.790617069590354,1,-0.233186002947392,116,42,112,95,chr9,134159966,134159966,1,+
RXRA,chr9_+_134440585,chr9:+:134440585,RXRA,chr9_+_134440585,Lengthened,175.916887661362,0.218307302068712,0.00240985049745746,0.960847390845654,1,-0.00583184474230514,168,122,177,272,chr9,134440585,134440585,1,+
COL5A1,chr9_+_134842906,chr9:+:134842906,COL5A1,chr9_+_134842906,Lengthened,1580.06115959569,0.0947975295529066,0.00838588466955059,0.927036131357359,1,-0.100687669632505,1314,1719,1462,1997,chr9,134842906,134842906,1,+
COL5A1,chr9_+_134843665,chr9:+:134843665,COL5A1,chr9_+_134843665,Lengthened,1242.37302579481,0.0954273853162927,0.0270259176145515,0.869419716812398,1,-0.116456737025407,1242,1169,1208,1464,chr9,134843665,134843665,1,+
COL5A1,chr9_+_134844545,chr9:+:134844545,COL5A1,chr9_+_134844545,Lengthened,3954.86519047842,0.0899448127897778,0.000277400787297211,0.986711565270149,1,-0.039153769702871,3582,3873,3492,5477,chr9,134844545,134844545,1,+
COL5A1,chr9_+_134844840,chr9:+:134844840,COL5A1,chr9_+_134844840,Shortened,615.479488161853,0.100400575184414,0.158746570797177,0.69031314977782,1,0.20830775712956,532,529,673,798,chr9,134844840,134844840,1,+
PMPCA,chr9_+_136423760,chr9:+:136423760,PMPCA,chr9_+_136423760,Lengthened,415.107782742123,0.367506420936266,0.649471155165514,0.420301818832017,1,-0.163301920682342,447,281,304,755,chr9,136423760,136423760,1,+
DIPK1B,chr9_+_136724035,chr9:+:136724035,DIPK1B,chr9_+_136724035,Shortened,869.34564088047,0.101125676885106,0.000564326182058039,0.981047595553797,1,0.0387878022012647,909,857,732,1085,chr9,136724035,136724035,1,+
DIPK1B,chr9_+_136724069,chr9:+:136724069,DIPK1B,chr9_+_136724069,Shortened,247.682117661638,0.127382370701215,0.0490633539691032,0.824701196441324,1,0.150546306932371,204,278,189,364,chr9,136724069,136724069,1,+
DIPK1B,chr9_+_136724648,chr9:+:136724648,DIPK1B,chr9_+_136724648,Lengthened,70.5230977259586,0.284519529342575,0.00058068170855563,0.980774966512179,1,-0.0438771310927466,39,106,33,122,chr9,136724648,136724648,1,+
DIPK1B,chr9_+_136724715,chr9:+:136724715,DIPK1B,chr9_+_136724715,Lengthened,73.5171072230882,0.283534430190037,0.297317445479308,0.58556904932771,1,-0.409901221830159,112,60,78,38,chr9,136724715,136724715,1,+
EHMT1,chr9_+_137835737,chr9:+:137835737,EHMT1,chr9_+_137835737,Shortened,29.191110393658,0.36509715406831,0.230366043020069,0.631252545862223,1,0.465279304430454,18,29,16,66,chr9,137835737,137835737,1,+
EHMT1,chr9_+_137836124,chr9:+:137836124,EHMT1,chr9_+_137836124,Lengthened,146.87614111343,0.227235495195582,0.00440793568388642,0.947065511272962,1,-0.234698620189161,179,128,98,212,chr9,137836124,137836124,1,+
SNAPC3,chr9_+_15461138,chr9:+:15461138,SNAPC3,chr9_+_15461138,Lengthened,132.440559825123,0.152753757812195,0.00344854481396339,0.953171694615417,1,-0.195660775163801,89,149,90,238,chr9,15461138,15461138,1,+
SNAPC3,chr9_+_15461628,chr9:+:15461628,SNAPC3,chr9_+_15461628,Lengthened,81.0204877773885,0.226837720161965,0.103607389751772,0.747542833970622,1,-0.459761972672336,69,91,77,93,chr9,15461628,15461628,1,+
ADAMTSL1,chr9_+_18910294,chr9:+:18910294,ADAMTSL1,chr9_+_18910294,Shortened,73.7784569400033,0.195214555739668,0.096277832376785,0.756342948936161,1,0.140098774215687,101,66,36,109,chr9,18910294,18910294,1,+
ADAMTSL1,chr9_+_18910947,chr9:+:18910947,ADAMTSL1,chr9_+_18910947,Shortened,273.675475295724,0.126665888596766,0.885099576822356,0.346808740141895,1,0.495492712272631,298,254,187,414,chr9,18910947,18910947,1,+
RRAGA,chr9_+_19050983,chr9:+:19050983,RRAGA,chr9_+_19050983,Lengthened,928.551780128438,0.109201835448965,0.0379534609476053,0.845536620169198,1,-0.0769614878707152,1070,780,803,1189,chr9,19050983,19050983,1,+
RRAGA,chr9_+_19051021,chr9:+:19051021,RRAGA,chr9_+_19051021,Shortened,597.466621821221,0.111905998924724,0.0610671348832028,0.804817171495599,1,0.0792648934744431,513,606,529,833,chr9,19051021,19051021,1,+
DENND4C,chr9_+_19372857,chr9:+:19372857,DENND4C,chr9_+_19372857,Lengthened,189.285376065524,0.245412743875582,5.29639727727235,0.0213695801458247,1,-1.00928865887971,265,176,203,95,chr9,19372857,19372857,1,+
DENND4C,chr9_+_19374138,chr9:+:19374138,DENND4C,chr9_+_19374138,Shortened,45.3968420533823,0.329423885523294,3.71481281174525,0.0539316716616361,1,1.32621453085301,13,27,72,78,chr9,19374138,19374138,1,+
MTAP,chr9_+_21862945,chr9:+:21862945,MTAP,chr9_+_21862945,Lengthened,34.0253214636274,0.641831494049727,0.0329715074509238,0.855911889486262,1,-0.739562672653769,87,6,6,47,chr9,21862945,21862945,1,+
MTAP,chr9_+_21863284,chr9:+:21863284,MTAP,chr9_+_21863284,Lengthened,51.0929350285574,0.241333095984349,2.95049749600075,0.085851125941203,1,-1.38301862907389,93,60,24,25,chr9,21863284,21863284,1,+
SMARCA2,chr9_+_2193572,chr9:+:2193572,SMARCA2,chr9_+_2193572,Shortened,311.081253852868,0.422078632423614,1.20020017519607,0.273281673393818,1,0.106573502693127,305,430,254,249,chr9,2193572,2193572,1,+
SMARCA2,chr9_+_2193619,chr9:+:2193619,SMARCA2,chr9_+_2193619,Lengthened,71.7313137209442,0.53875759124404,0.987036492877522,0.320467761759949,1,-0.138669629673013,93,88,85,3,chr9,2193619,2193619,1,+
IFT74,chr9_+_27062925,chr9:+:27062925,IFT74,chr9_+_27062925,Shortened,17.4850664991408,2.00565076139983,0.125784429851961,0.722843566248857,1,1.3161254851268,17,5,1,62,chr9,27062925,27062925,1,+
